Product Name,Price (₹),Rating (★),Number of Buyers,Total Sold,Available Stock,Main Category,Sub Category,Discount (%),Seller,Return Policy,Product URL
Raghavan-Kashyap Occaecati Pro Dresses 6,26582.86,3.1,8403,6421,1399,Fashion,Dresses,45,HomeCare Solutions,TRUE,https://www.flipkart.com/Raghavan-Kashyap-Occaecati-Pro-Dresses-6-6738
Dara Group Velit Lite Lighting 2,42695.68,5,4311,4988,1891,Home,Lighting,0,RetailNet,TRUE,https://www.flipkart.com/Dara-Group-Velit-Lite-Lighting-2-9210
"Sura, Guha and Ramesh Vero Plus Furniture 4",30471.35,3.9,1601,7711,2289,Home,Furniture,0,Cloudtail India,TRUE,"https://www.flipkart.com/Sura,-Guha-and-Ramesh-Vero-Plus-Furniture-4-4019"
Chadha-Chawla Ipsum Lite Kitchenware 15,32460.64,4.8,5951,8093,3636,Home,Kitchenware,0,SuperComNet,FALSE,https://www.flipkart.com/Chadha-Chawla-Ipsum-Lite-Kitchenware-15-7049
Raja-Chaudry Laudantium Pro Shoes 12,23975.35,3.6,5211,598,76,Fashion,Shoes,56,HomeCare Solutions,TRUE,https://www.flipkart.com/Raja-Chaudry-Laudantium-Pro-Shoes-12-6807
Suresh-Prakash Ut Ultra ACs 10,37347.32,3.7,4068,4607,399,Appliances,ACs,65,SuperComNet,TRUE,https://www.flipkart.com/Suresh-Prakash-Ut-Ultra-ACs-10-3570
Dhingra-Bahri Neque Ultra Kitchenware 2,27745.51,4.1,7125,2347,930,Home,Kitchenware,0,ElectroWorld,TRUE,https://www.flipkart.com/Dhingra-Bahri-Neque-Ultra-Kitchenware-2-5808
Karpe Inc Iusto Pro Smartwatches 12,37151.81,3.9,3903,4151,746,Electronics,Smartwatches,0,FashionPlus,TRUE,https://www.flipkart.com/Karpe-Inc-Iusto-Pro-Smartwatches-12-2854
"Verma, Vasa and Agrawal Itaque Pro Laptops 3",75466.15,3.7,3532,2675,117,Electronics,Laptops,49,Cloudtail India,TRUE,"https://www.flipkart.com/Verma,-Vasa-and-Agrawal-Itaque-Pro-Laptops-3-5496"
Murthy Ltd Quis Pro Shoes 9,45806.49,4.9,7733,8660,484,Fashion,Shoes,0,Cloudtail India,TRUE,https://www.flipkart.com/Murthy-Ltd-Quis-Pro-Shoes-9-3242
Basu LLC Nam Pro Headphones 7,11722.52,3.1,7123,8867,4312,Electronics,Headphones,67,RetailNet,FALSE,https://www.flipkart.com/Basu-LLC-Nam-Pro-Headphones-7-5598
"Bahri, Bajwa and Kohli Incidunt Pro Microwaves 9",49236.64,3.1,4695,6902,1535,Appliances,Microwaves,0,FashionPlus,TRUE,"https://www.flipkart.com/Bahri,-Bajwa-and-Kohli-Incidunt-Pro-Microwaves-9-5987"
Buch-Majumdar Officia Ultra Smartwatches 13,17794.08,4.9,3579,2919,1168,Electronics,Smartwatches,5,Cloudtail India,FALSE,https://www.flipkart.com/Buch-Majumdar-Officia-Ultra-Smartwatches-13-7853
Vaidya PLC Expedita Plus Smartphones 13,75000.41,3.1,634,573,175,Electronics,Smartphones,0,ElectroWorld,TRUE,https://www.flipkart.com/Vaidya-PLC-Expedita-Plus-Smartphones-13-9561
Shanker-Iyer Dignissimos Ultra Laptops 3,236207.29,3.2,4134,4692,155,Electronics,Laptops,69,HomeCare Solutions,FALSE,https://www.flipkart.com/Shanker-Iyer-Dignissimos-Ultra-Laptops-3-5567
"Swamy, Chhabra and Chopra Porro Lite T-Shirts 6",1511.05,3.9,2168,8876,2331,Fashion,T-Shirts,0,Cloudtail India,TRUE,"https://www.flipkart.com/Swamy,-Chhabra-and-Chopra-Porro-Lite-T-Shirts-6-1797"
Sankaran Ltd Adipisci Lite T-Shirts 14,1741.37,3.4,6406,4597,1470,Fashion,T-Shirts,43,Cloudtail India,FALSE,https://www.flipkart.com/Sankaran-Ltd-Adipisci-Lite-T-Shirts-14-4590
Parekh PLC Facilis Ultra Smartphones 15,28560.51,4,8823,9920,2182,Electronics,Smartphones,0,HomeCare Solutions,TRUE,https://www.flipkart.com/Parekh-PLC-Facilis-Ultra-Smartphones-15-8258
Patla-Kant Voluptatibus Plus Headphones 15,38201.82,3.5,951,9844,1292,Electronics,Headphones,58,SuperComNet,TRUE,https://www.flipkart.com/Patla-Kant-Voluptatibus-Plus-Headphones-15-8857
Mutti-Prabhu Neque Pro T-Shirts 9,571.5,3.7,173,9990,1824,Fashion,T-Shirts,29,RetailNet,TRUE,https://www.flipkart.com/Mutti-Prabhu-Neque-Pro-T-Shirts-9-5847
"Choudhary, Subramaniam and Khalsa Necessitatibus Ultra Kitchenware 14",46843.44,3.3,7642,6168,2347,Home,Kitchenware,55,Flipkart Assured,TRUE,"https://www.flipkart.com/Choudhary,-Subramaniam-and-Khalsa-Necessitatibus-Ultra-Kitchenware-14-8016"
"Morar, Raghavan and Pandey Amet Lite ACs 3",43462.05,4.1,9927,963,306,Appliances,ACs,0,SuperComNet,FALSE,"https://www.flipkart.com/Morar,-Raghavan-and-Pandey-Amet-Lite-ACs-3-8156"
"Sahota, D’Alia and Khurana Minima Plus Dresses 15",8290.06,4.4,4785,5555,339,Fashion,Dresses,0,ElectroWorld,TRUE,"https://www.flipkart.com/Sahota,-D’Alia-and-Khurana-Minima-Plus-Dresses-15-2413"
"Ganesan, Bora and Sekhon Repudiandae Lite Headphones 5",14311.5,3.6,8217,2293,603,Electronics,Headphones,53,FashionPlus,FALSE,"https://www.flipkart.com/Ganesan,-Bora-and-Sekhon-Repudiandae-Lite-Headphones-5-7303"
Bedi PLC Autem Plus Dresses 7,40311.3,4.1,7295,7758,3840,Fashion,Dresses,30,Cloudtail India,FALSE,https://www.flipkart.com/Bedi-PLC-Autem-Plus-Dresses-7-3132
"Ramaswamy, Deshpande and Behl Ducimus Pro Furniture 12",20691.46,3.9,5649,9673,1607,Home,Furniture,39,Flipkart Assured,FALSE,"https://www.flipkart.com/Ramaswamy,-Deshpande-and-Behl-Ducimus-Pro-Furniture-12-6986"
"Raman, Baria and Sagar Similique Lite Lighting 12",11571.61,3.2,6059,6105,1647,Home,Lighting,0,ElectroWorld,TRUE,"https://www.flipkart.com/Raman,-Baria-and-Sagar-Similique-Lite-Lighting-12-7567"
Peri-Malhotra In Plus Jeans 5,2133.56,3.7,1816,3298,658,Fashion,Jeans,0,SuperComNet,FALSE,https://www.flipkart.com/Peri-Malhotra-In-Plus-Jeans-5-4478
Murty Ltd Iste Pro Shoes 7,41814.73,4.9,1369,4198,1018,Fashion,Shoes,0,RetailNet,FALSE,https://www.flipkart.com/Murty-Ltd-Iste-Pro-Shoes-7-8133
Dhillon-Kuruvilla Molestiae Plus Microwaves 6,25228.35,4.9,9962,5830,444,Appliances,Microwaves,45,HomeCare Solutions,TRUE,https://www.flipkart.com/Dhillon-Kuruvilla-Molestiae-Plus-Microwaves-6-5469
"Bali, Morar and Upadhyay Consequatur Ultra Shoes 7",29320.96,3.7,4274,1894,300,Fashion,Shoes,63,Flipkart Assured,FALSE,"https://www.flipkart.com/Bali,-Morar-and-Upadhyay-Consequatur-Ultra-Shoes-7-1630"
Yadav-Setty Provident Plus Furniture 12,479.69,3.7,4970,8972,3433,Home,Furniture,24,ElectroWorld,TRUE,https://www.flipkart.com/Yadav-Setty-Provident-Plus-Furniture-12-3716
Pathak LLC Exercitationem Ultra Microwaves 12,10288.3,4.4,8823,1888,863,Appliances,Microwaves,0,RetailNet,FALSE,https://www.flipkart.com/Pathak-LLC-Exercitationem-Ultra-Microwaves-12-4486
Gala-Devan Recusandae Pro Jeans 8,40140.87,3.8,2930,9352,2000,Fashion,Jeans,28,Flipkart Assured,FALSE,https://www.flipkart.com/Gala-Devan-Recusandae-Pro-Jeans-8-4761
"Thakkar, Sama and Wagle Tempora Plus Kitchenware 12",22186.13,3.1,4410,9615,601,Home,Kitchenware,30,Cloudtail India,FALSE,"https://www.flipkart.com/Thakkar,-Sama-and-Wagle-Tempora-Plus-Kitchenware-12-7146"
"Som, Baral and Halder Itaque Ultra Dresses 7",130.74,3.8,9160,2046,38,Fashion,Dresses,54,RetailNet,TRUE,"https://www.flipkart.com/Som,-Baral-and-Halder-Itaque-Ultra-Dresses-7-6072"
Manda-Datta Hic Lite Smartwatches 8,44346.15,4.7,5115,9698,192,Electronics,Smartwatches,64,FashionPlus,TRUE,https://www.flipkart.com/Manda-Datta-Hic-Lite-Smartwatches-8-8086
Rattan-Chanda Hic Plus Washing Machines 15,43932.24,3.7,8207,681,308,Appliances,Washing Machines,0,MobileHub,FALSE,https://www.flipkart.com/Rattan-Chanda-Hic-Plus-Washing-Machines-15-8731
"Das, Pandya and Krishnamurthy Quisquam Pro Kitchenware 6",31157.42,4.7,1003,2733,386,Home,Kitchenware,0,SuperComNet,TRUE,"https://www.flipkart.com/Das,-Pandya-and-Krishnamurthy-Quisquam-Pro-Kitchenware-6-1961"
"Bal, Din and Chauhan Excepturi Pro Smartwatches 10",21463.87,4.2,2297,2360,640,Electronics,Smartwatches,6,HomeCare Solutions,TRUE,"https://www.flipkart.com/Bal,-Din-and-Chauhan-Excepturi-Pro-Smartwatches-10-7510"
"Dada, Sant and Chad Repellat Ultra Shoes 15",32129.79,3.9,1718,9595,4644,Fashion,Shoes,45,Flipkart Assured,TRUE,"https://www.flipkart.com/Dada,-Sant-and-Chad-Repellat-Ultra-Shoes-15-2647"
Khurana LLC Aut Ultra Shoes 11,9160.21,4.9,7993,4380,1728,Fashion,Shoes,47,RetailNet,FALSE,https://www.flipkart.com/Khurana-LLC-Aut-Ultra-Shoes-11-2892
Basu-Sidhu Doloremque Pro Refrigerators 3,21414.24,5,36,9963,1391,Appliances,Refrigerators,55,RetailNet,FALSE,https://www.flipkart.com/Basu-Sidhu-Doloremque-Pro-Refrigerators-3-9436
"Sethi, Ray and Narain Minus Pro Washing Machines 13",43072.22,3.8,4805,960,8,Appliances,Washing Machines,67,RetailNet,FALSE,"https://www.flipkart.com/Sethi,-Ray-and-Narain-Minus-Pro-Washing-Machines-13-8521"
Sekhon LLC Pariatur Ultra ACs 10,2585.96,4.4,524,8477,4160,Appliances,ACs,21,ElectroWorld,TRUE,https://www.flipkart.com/Sekhon-LLC-Pariatur-Ultra-ACs-10-7086
Mall-Chaudhry Ea Lite Furniture 9,41123.54,3.9,4174,6060,187,Home,Furniture,31,ElectroWorld,TRUE,https://www.flipkart.com/Mall-Chaudhry-Ea-Lite-Furniture-9-3745
"Sahota, Patla and Cheema Modi Ultra Shoes 7",34926.28,3.3,589,6173,1718,Fashion,Shoes,0,Cloudtail India,TRUE,"https://www.flipkart.com/Sahota,-Patla-and-Cheema-Modi-Ultra-Shoes-7-7864"
Mannan and Sons Hic Lite Headphones 14,30256.5,4,8017,2432,179,Electronics,Headphones,36,ElectroWorld,FALSE,https://www.flipkart.com/Mannan-and-Sons-Hic-Lite-Headphones-14-9885
"Vala, Ganesh and Aggarwal Magni Pro Smartwatches 10",17288.85,3,3874,3173,836,Electronics,Smartwatches,26,ElectroWorld,TRUE,"https://www.flipkart.com/Vala,-Ganesh-and-Aggarwal-Magni-Pro-Smartwatches-10-5571"
Mohanty and Sons Vel Ultra Shoes 5,23798.18,4.8,9601,5385,1995,Fashion,Shoes,0,MobileHub,TRUE,https://www.flipkart.com/Mohanty-and-Sons-Vel-Ultra-Shoes-5-7746
"Mishra, Dube and Nanda Saepe Pro Shoes 2",45129.71,3.9,6618,83,12,Fashion,Shoes,45,RetailNet,TRUE,"https://www.flipkart.com/Mishra,-Dube-and-Nanda-Saepe-Pro-Shoes-2-6558"
"Bhakta, Sami and Mandal Ea Lite T-Shirts 12",1754.03,3.6,4931,5807,1746,Fashion,T-Shirts,17,ElectroWorld,TRUE,"https://www.flipkart.com/Bhakta,-Sami-and-Mandal-Ea-Lite-T-Shirts-12-2640"
"Randhawa, Gala and Gala Est Plus Washing Machines 9",6846.42,3.7,9577,3272,1283,Appliances,Washing Machines,39,HomeCare Solutions,FALSE,"https://www.flipkart.com/Randhawa,-Gala-and-Gala-Est-Plus-Washing-Machines-9-4888"
Dey-Wali Ipsam Ultra Laptops 6,189368.92,5,1733,8050,2623,Electronics,Laptops,0,RetailNet,TRUE,https://www.flipkart.com/Dey-Wali-Ipsam-Ultra-Laptops-6-5457
"Mahal, Raman and Joshi Nulla Lite Smartwatches 8",46391.78,4.9,8178,2201,862,Electronics,Smartwatches,27,RetailNet,TRUE,"https://www.flipkart.com/Mahal,-Raman-and-Joshi-Nulla-Lite-Smartwatches-8-9644"
Borra-Chopra Ex Plus Microwaves 4,48499.01,3.4,3926,9274,3441,Appliances,Microwaves,15,HomeCare Solutions,FALSE,https://www.flipkart.com/Borra-Chopra-Ex-Plus-Microwaves-4-9247
De-Om Placeat Ultra T-Shirts 7,1445.92,4.1,484,8181,946,Fashion,T-Shirts,22,Cloudtail India,FALSE,https://www.flipkart.com/De-Om-Placeat-Ultra-T-Shirts-7-1706
Chhabra-Nagi Minus Pro Washing Machines 15,46958.78,4.6,5166,7813,2178,Appliances,Washing Machines,0,HomeCare Solutions,FALSE,https://www.flipkart.com/Chhabra-Nagi-Minus-Pro-Washing-Machines-15-6443
"Savant, Divan and Viswanathan Illum Pro Microwaves 8",6530.58,3.1,2398,6018,2453,Appliances,Microwaves,0,FashionPlus,TRUE,"https://www.flipkart.com/Savant,-Divan-and-Viswanathan-Illum-Pro-Microwaves-8-2554"
"Dhar, Choudhary and Ram Neque Ultra Furniture 8",45877.33,3.6,6837,8969,2391,Home,Furniture,0,SuperComNet,TRUE,"https://www.flipkart.com/Dhar,-Choudhary-and-Ram-Neque-Ultra-Furniture-8-6716"
Bawa-Mishra At Lite T-Shirts 8,269.67,3.7,5921,1154,508,Fashion,T-Shirts,39,FashionPlus,FALSE,https://www.flipkart.com/Bawa-Mishra-At-Lite-T-Shirts-8-8473
Munshi Group Nesciunt Plus ACs 5,33650.68,4.5,6805,8154,3363,Appliances,ACs,0,ElectroWorld,TRUE,https://www.flipkart.com/Munshi-Group-Nesciunt-Plus-ACs-5-8375
Wason-Mohan Nostrum Ultra Laptops 7,48195.67,3.5,460,2845,481,Electronics,Laptops,40,RetailNet,TRUE,https://www.flipkart.com/Wason-Mohan-Nostrum-Ultra-Laptops-7-9789
"Madan, Mohanty and Apte Molestiae Plus Shoes 7",1259.49,4.9,7612,973,326,Fashion,Shoes,27,RetailNet,FALSE,"https://www.flipkart.com/Madan,-Mohanty-and-Apte-Molestiae-Plus-Shoes-7-5586"
Choudhary-Sant Repellendus Plus Jeans 15,46156.52,3.6,6492,237,101,Fashion,Jeans,0,MobileHub,FALSE,https://www.flipkart.com/Choudhary-Sant-Repellendus-Plus-Jeans-15-1794
Chanda-Dyal Quasi Plus Refrigerators 7,20410.62,3.8,3822,4046,480,Appliances,Refrigerators,8,MobileHub,FALSE,https://www.flipkart.com/Chanda-Dyal-Quasi-Plus-Refrigerators-7-8123
Chaudhuri LLC Est Plus Refrigerators 11,32953.87,3.5,3024,4035,1202,Appliances,Refrigerators,0,Cloudtail India,FALSE,https://www.flipkart.com/Chaudhuri-LLC-Est-Plus-Refrigerators-11-8871
Lall LLC Reprehenderit Plus Smartwatches 9,36248.19,4.5,6489,9943,1920,Electronics,Smartwatches,0,RetailNet,FALSE,https://www.flipkart.com/Lall-LLC-Reprehenderit-Plus-Smartwatches-9-3368
"Sharma, Sagar and Minhas Itaque Lite Smartwatches 8",435.32,4.1,8459,8667,2233,Electronics,Smartwatches,0,ElectroWorld,TRUE,"https://www.flipkart.com/Sharma,-Sagar-and-Minhas-Itaque-Lite-Smartwatches-8-3742"
Gopal-Mall Eos Lite Smartphones 9,21282.65,3,6307,7386,3397,Electronics,Smartphones,70,FashionPlus,TRUE,https://www.flipkart.com/Gopal-Mall-Eos-Lite-Smartphones-9-1565
"Sunder, Choudhary and Sahota Eos Ultra Furniture 2",7471.45,3.7,2898,5958,192,Home,Furniture,0,ElectroWorld,FALSE,"https://www.flipkart.com/Sunder,-Choudhary-and-Sahota-Eos-Ultra-Furniture-2-6490"
Kara LLC Quae Ultra Microwaves 13,2382.59,4,7243,7272,1163,Appliances,Microwaves,13,FashionPlus,TRUE,https://www.flipkart.com/Kara-LLC-Quae-Ultra-Microwaves-13-4472
Raju-Dara Assumenda Pro T-Shirts 12,1518.91,3.5,7773,9470,2246,Fashion,T-Shirts,58,Cloudtail India,TRUE,https://www.flipkart.com/Raju-Dara-Assumenda-Pro-T-Shirts-12-9079
Mishra PLC Sed Ultra Smartphones 8,62959.58,4.5,7183,1715,398,Electronics,Smartphones,0,ElectroWorld,TRUE,https://www.flipkart.com/Mishra-PLC-Sed-Ultra-Smartphones-8-6972
Bobal-Kumar Accusamus Plus Refrigerators 15,12019.52,3,6139,2761,8,Appliances,Refrigerators,47,HomeCare Solutions,TRUE,https://www.flipkart.com/Bobal-Kumar-Accusamus-Plus-Refrigerators-15-9685
"Sheth, Nadkarni and Wali Qui Pro Dresses 10",44815.17,4.5,4176,6553,2788,Fashion,Dresses,37,FashionPlus,FALSE,"https://www.flipkart.com/Sheth,-Nadkarni-and-Wali-Qui-Pro-Dresses-10-3741"
Toor PLC Reiciendis Ultra Lighting 2,29260.26,3.3,9438,8503,1958,Home,Lighting,45,Flipkart Assured,TRUE,https://www.flipkart.com/Toor-PLC-Reiciendis-Ultra-Lighting-2-5145
Keer Ltd Possimus Pro Furniture 2,47556.04,3.6,8344,8031,609,Home,Furniture,0,ElectroWorld,TRUE,https://www.flipkart.com/Keer-Ltd-Possimus-Pro-Furniture-2-2143
Sarkar PLC Ullam Lite T-Shirts 13,1036.48,4,9200,3245,1310,Fashion,T-Shirts,0,FashionPlus,FALSE,https://www.flipkart.com/Sarkar-PLC-Ullam-Lite-T-Shirts-13-8294
Purohit and Sons Quidem Ultra Kitchenware 9,38364.94,4.3,7496,4562,1442,Home,Kitchenware,0,HomeCare Solutions,FALSE,https://www.flipkart.com/Purohit-and-Sons-Quidem-Ultra-Kitchenware-9-5460
Sridhar-Yogi Quibusdam Plus Dresses 7,37918.31,4,7542,6061,1594,Fashion,Dresses,0,Cloudtail India,TRUE,https://www.flipkart.com/Sridhar-Yogi-Quibusdam-Plus-Dresses-7-9411
Sinha Ltd Incidunt Ultra Jeans 8,18078.02,4.3,8489,4913,61,Fashion,Jeans,0,RetailNet,TRUE,https://www.flipkart.com/Sinha-Ltd-Incidunt-Ultra-Jeans-8-2912
"Chander, Chandra and Raval Saepe Ultra Dresses 1",26068.01,4.7,7586,3885,1780,Fashion,Dresses,15,ElectroWorld,TRUE,"https://www.flipkart.com/Chander,-Chandra-and-Raval-Saepe-Ultra-Dresses-1-2067"
"Sandhu, Setty and Gopal Quaerat Plus Furniture 8",45610.53,3.2,9205,7159,1285,Home,Furniture,69,Cloudtail India,TRUE,"https://www.flipkart.com/Sandhu,-Setty-and-Gopal-Quaerat-Plus-Furniture-8-4230"
Kunda-Chhabra Reprehenderit Ultra Microwaves 15,11954.07,3.9,676,9686,3718,Appliances,Microwaves,54,Cloudtail India,TRUE,https://www.flipkart.com/Kunda-Chhabra-Reprehenderit-Ultra-Microwaves-15-2581
Anne Inc Iure Ultra Shoes 9,32377.37,3.9,3685,9055,2643,Fashion,Shoes,33,ElectroWorld,TRUE,https://www.flipkart.com/Anne-Inc-Iure-Ultra-Shoes-9-1519
Gara-Mangal Quod Ultra T-Shirts 13,1410.16,4.7,8453,8166,3093,Fashion,T-Shirts,11,Cloudtail India,TRUE,https://www.flipkart.com/Gara-Mangal-Quod-Ultra-T-Shirts-13-7900
Kant-Parmar Ad Pro T-Shirts 2,1952.35,4.4,8206,9715,789,Fashion,T-Shirts,24,MobileHub,TRUE,https://www.flipkart.com/Kant-Parmar-Ad-Pro-T-Shirts-2-9958
"Soni, Pandit and Ganesan Nostrum Ultra Decor 9",26072.3,5,4686,168,57,Home,Decor,44,HomeCare Solutions,TRUE,"https://www.flipkart.com/Soni,-Pandit-and-Ganesan-Nostrum-Ultra-Decor-9-7469"
Sarin-Chauhan Qui Plus Refrigerators 9,45913.16,4.1,9448,686,180,Appliances,Refrigerators,55,MobileHub,TRUE,https://www.flipkart.com/Sarin-Chauhan-Qui-Plus-Refrigerators-9-9862
Manne-Mand Saepe Pro Microwaves 1,8273.87,3,592,1233,204,Appliances,Microwaves,16,SuperComNet,FALSE,https://www.flipkart.com/Manne-Mand-Saepe-Pro-Microwaves-1-8592
Butala LLC Perspiciatis Pro Lighting 7,28919.37,4,6025,9034,3670,Home,Lighting,13,HomeCare Solutions,FALSE,https://www.flipkart.com/Butala-LLC-Perspiciatis-Pro-Lighting-7-4904
Acharya-Sama Magni Lite Smartwatches 14,14916.42,4.8,366,6017,333,Electronics,Smartwatches,0,FashionPlus,TRUE,https://www.flipkart.com/Acharya-Sama-Magni-Lite-Smartwatches-14-5165
Bajaj LLC Eveniet Pro T-Shirts 9,1003.89,4.6,449,6101,652,Fashion,T-Shirts,12,SuperComNet,FALSE,https://www.flipkart.com/Bajaj-LLC-Eveniet-Pro-T-Shirts-9-2383
Swaminathan Ltd Autem Ultra T-Shirts 7,772.24,4.8,7740,3513,246,Fashion,T-Shirts,11,FashionPlus,FALSE,https://www.flipkart.com/Swaminathan-Ltd-Autem-Ultra-T-Shirts-7-5463
Butala-Kari Eos Ultra Kitchenware 9,263.68,4.9,5522,6707,633,Home,Kitchenware,31,ElectroWorld,FALSE,https://www.flipkart.com/Butala-Kari-Eos-Ultra-Kitchenware-9-4003
Bhat-Grewal Maxime Ultra Headphones 5,42569.21,4,8464,8031,2664,Electronics,Headphones,0,Cloudtail India,FALSE,https://www.flipkart.com/Bhat-Grewal-Maxime-Ultra-Headphones-5-4981
Behl-Bhargava Cupiditate Lite Washing Machines 9,48497.36,4.2,7927,8318,2583,Appliances,Washing Machines,0,ElectroWorld,FALSE,https://www.flipkart.com/Behl-Bhargava-Cupiditate-Lite-Washing-Machines-9-1988
Bal-Desai Repellat Ultra Furniture 12,7093.06,3.5,2129,9365,3861,Home,Furniture,54,RetailNet,TRUE,https://www.flipkart.com/Bal-Desai-Repellat-Ultra-Furniture-12-2841
Bir-Prabhu Dicta Ultra Decor 9,24453.33,3.7,8225,8784,1435,Home,Decor,0,ElectroWorld,FALSE,https://www.flipkart.com/Bir-Prabhu-Dicta-Ultra-Decor-9-8498
Nadig Group Animi Ultra Kitchenware 4,32270.24,4.9,3590,3704,1107,Home,Kitchenware,33,SuperComNet,TRUE,https://www.flipkart.com/Nadig-Group-Animi-Ultra-Kitchenware-4-8836
Ramachandran and Sons Facilis Pro Shoes 2,7176.07,4.6,6912,9420,1690,Fashion,Shoes,0,HomeCare Solutions,FALSE,https://www.flipkart.com/Ramachandran-and-Sons-Facilis-Pro-Shoes-2-7227
Ben and Sons Id Plus Shoes 9,38561.5,4,6107,8977,3446,Fashion,Shoes,16,Cloudtail India,FALSE,https://www.flipkart.com/Ben-and-Sons-Id-Plus-Shoes-9-2924
Patla Group Optio Pro Refrigerators 10,68367.88,3.8,674,8386,4102,Appliances,Refrigerators,0,HomeCare Solutions,TRUE,https://www.flipkart.com/Patla-Group-Optio-Pro-Refrigerators-10-7147
"Chakrabarti, Raghavan and Gara Ad Ultra Furniture 14",42406.94,3.4,5678,5557,857,Home,Furniture,0,MobileHub,TRUE,"https://www.flipkart.com/Chakrabarti,-Raghavan-and-Gara-Ad-Ultra-Furniture-14-2593"
Kunda-Pall Placeat Plus Kitchenware 10,31347.13,3.4,8249,9145,861,Home,Kitchenware,30,HomeCare Solutions,FALSE,https://www.flipkart.com/Kunda-Pall-Placeat-Plus-Kitchenware-10-8454
Sen-Venkataraman Nostrum Pro Furniture 8,16565.15,3.1,5092,2157,601,Home,Furniture,20,HomeCare Solutions,TRUE,https://www.flipkart.com/Sen-Venkataraman-Nostrum-Pro-Furniture-8-9342
Chandra Ltd Vero Plus Smartwatches 14,4597.02,3.5,1035,4635,1301,Electronics,Smartwatches,0,FashionPlus,FALSE,https://www.flipkart.com/Chandra-Ltd-Vero-Plus-Smartwatches-14-1971
"Seshadri, Shukla and Chakraborty Deleniti Ultra T-Shirts 8",1602.04,4.8,7164,9414,796,Fashion,T-Shirts,51,FashionPlus,FALSE,"https://www.flipkart.com/Seshadri,-Shukla-and-Chakraborty-Deleniti-Ultra-T-Shirts-8-5074"
Boase-Panchal Laboriosam Pro Kitchenware 13,38086.08,4.3,9474,9026,2662,Home,Kitchenware,10,SuperComNet,FALSE,https://www.flipkart.com/Boase-Panchal-Laboriosam-Pro-Kitchenware-13-6283
Sathe Group Maiores Ultra Shoes 12,40448.21,3.2,10000,342,137,Fashion,Shoes,0,SuperComNet,TRUE,https://www.flipkart.com/Sathe-Group-Maiores-Ultra-Shoes-12-1459
"Majumdar, Chacko and Barman Voluptates Lite Jeans 9",21056.94,4.3,5429,9458,1035,Fashion,Jeans,44,Flipkart Assured,TRUE,"https://www.flipkart.com/Majumdar,-Chacko-and-Barman-Voluptates-Lite-Jeans-9-9224"
Bala and Sons Temporibus Pro Headphones 8,10974,3.3,1721,1069,398,Electronics,Headphones,0,Cloudtail India,TRUE,https://www.flipkart.com/Bala-and-Sons-Temporibus-Pro-Headphones-8-9372
Trivedi-Sidhu Officiis Pro Washing Machines 2,42216.29,4.3,3690,972,334,Appliances,Washing Machines,62,ElectroWorld,FALSE,https://www.flipkart.com/Trivedi-Sidhu-Officiis-Pro-Washing-Machines-2-6244
"Talwar, Narula and Uppal Laboriosam Lite Refrigerators 1",58295.51,4.6,6737,1148,6,Appliances,Refrigerators,0,RetailNet,TRUE,"https://www.flipkart.com/Talwar,-Narula-and-Uppal-Laboriosam-Lite-Refrigerators-1-5526"
Borde PLC Suscipit Ultra Jeans 13,30729.27,3.2,9095,4101,1150,Fashion,Jeans,41,HomeCare Solutions,FALSE,https://www.flipkart.com/Borde-PLC-Suscipit-Ultra-Jeans-13-6671
Chaudhary and Sons Quos Pro Shoes 7,29600.38,4,2979,5531,874,Fashion,Shoes,33,ElectroWorld,FALSE,https://www.flipkart.com/Chaudhary-and-Sons-Quos-Pro-Shoes-7-6523
Kaur-Bajaj Praesentium Ultra ACs 11,28737.98,3.3,5909,6352,506,Appliances,ACs,14,SuperComNet,FALSE,https://www.flipkart.com/Kaur-Bajaj-Praesentium-Ultra-ACs-11-3565
Sarraf Inc Esse Plus Microwaves 2,5304.43,4.1,3598,7601,3523,Appliances,Microwaves,0,Cloudtail India,FALSE,https://www.flipkart.com/Sarraf-Inc-Esse-Plus-Microwaves-2-7564
Dubey-Garde Id Pro Lighting 4,8651.01,3.5,3588,8982,2365,Home,Lighting,32,HomeCare Solutions,FALSE,https://www.flipkart.com/Dubey-Garde-Id-Pro-Lighting-4-2657
Khare and Sons Ducimus Lite Kitchenware 1,640.85,4.8,5098,1842,294,Home,Kitchenware,50,HomeCare Solutions,TRUE,https://www.flipkart.com/Khare-and-Sons-Ducimus-Lite-Kitchenware-1-9778
Chander-Nayak Facere Lite Washing Machines 8,23201.96,5,4875,8020,3689,Appliances,Washing Machines,30,ElectroWorld,TRUE,https://www.flipkart.com/Chander-Nayak-Facere-Lite-Washing-Machines-8-9680
Reddy PLC Id Plus Headphones 15,4346.84,4.3,9763,6319,1311,Electronics,Headphones,70,Cloudtail India,TRUE,https://www.flipkart.com/Reddy-PLC-Id-Plus-Headphones-15-3716
